year,IIFRFH,QCCTIQ,MTQHYM,CVXQIO,CJYVFV,HQOOWC,WSLFES,HOOSZM,TNZDYD,DXYROE,SKPZAQ,DUCIGB,HNKADX,HTZOMD,OSSGMO,LRYQEG,KIPZGP,HXCMUV
1362,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1363,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1364,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1365,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1366,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1367,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1368,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1369,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1370,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1371,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1372,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1373,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1374,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1375,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1376,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1377,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1378,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1379,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1380,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1381,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1382,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1383,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1384,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1385,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1386,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1387,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1388,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1389,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1390,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1391,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1392,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1393,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1394,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1395,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1396,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1397,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1398,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1399,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1400,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1401,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1402,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1403,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1404,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1405,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1406,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1407,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1408,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1409,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1410,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1411,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1412,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1413,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1414,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1415,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1416,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1417,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1418,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1419,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1420,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1421,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1422,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1423,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1424,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1425,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1426,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1427,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1428,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1429,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1430,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1431,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1432,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1433,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1434,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1435,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1436,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1437,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1438,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1439,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1440,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1441,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1442,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1443,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1444,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1445,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1446,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1447,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1448,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1449,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1450,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1451,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1452,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1453,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1454,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1455,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1456,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1457,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1458,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1459,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1460,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1461,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1462,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1463,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1464,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1465,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1466,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1467,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1468,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1469,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1470,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1471,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1472,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1473,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1474,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1475,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1476,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1477,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1478,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1479,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1480,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1481,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1482,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1483,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1484,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1485,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1486,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1487,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1488,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1489,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1490,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1491,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1492,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1493,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1494,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1495,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1496,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1497,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1498,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1499,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1500,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1501,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1502,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1503,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1504,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1505,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1506,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1507,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1508,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1509,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1510,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1511,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1512,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1513,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1514,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1515,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1516,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1517,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1518,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1519,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1520,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1521,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1522,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1523,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1524,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1525,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1526,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1527,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1528,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1529,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1530,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1531,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1532,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1533,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1534,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1535,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1536,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1537,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1538,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1539,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1540,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1541,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1542,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1543,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1544,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1545,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1546,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1547,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1548,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1549,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1550,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1551,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1552,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1553,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1554,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1555,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1556,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1557,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1558,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1559,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1560,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1561,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1562,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1563,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1564,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1565,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1566,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1567,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1568,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1569,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1570,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1571,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1572,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1573,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1574,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1575,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1576,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1577,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1578,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1579,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1580,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1581,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1582,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1583,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1584,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1585,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1586,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1587,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1588,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1589,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1590,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1591,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1592,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1593,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1594,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1595,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1596,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1597,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1598,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1599,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1600,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1601,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1602,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1603,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1604,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1605,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1606,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1607,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1608,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1609,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1610,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1611,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1612,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1613,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1614,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1615,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1616,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1617,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1618,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1619,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1620,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1621,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1622,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1623,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1624,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1625,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1626,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1627,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1628,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1629,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1630,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1631,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1632,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1633,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1634,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1635,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1636,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1637,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1638,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1639,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1640,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1641,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1642,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1643,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1644,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1645,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1646,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1647,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1648,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1649,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1650,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1651,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1652,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1653,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1654,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1655,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1656,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1657,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1658,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1659,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1660,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1661,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1662,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1663,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1664,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1665,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1666,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1667,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1668,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1669,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1670,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1671,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1672,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1673,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1674,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1675,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1676,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1677,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1678,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1679,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1680,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1681,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1682,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1683,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1684,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1685,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1686,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1687,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1688,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1689,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1690,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1691,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1692,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1693,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1694,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1695,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1696,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1697,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1698,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1699,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1700,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1701,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1702,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1703,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1704,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1705,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1706,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1707,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1708,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1709,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1710,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1711,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1712,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1713,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1714,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1715,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1716,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
