year,URACRS,OJUDXC,ZLVJZY,VRUUYH,CQUQOZ,UIPTXG,VHORCN,LDLAIT,SFOQAY,IEIFGC,JQNKGR,EBEFRI,QRBHUF,HXVJWC,JDTJUH,CKZWBW,UUDRAE,OMZFUP
206,97.1321,106.2648,102.0114,100.6412,43.7005,0,0,0,0,55.3695,101.3416,97.0191,99.7432,95.2766,0,0,0,0
207,96.8964,106.3327,101.8582,100.5043,43.976,0,0,0,0,54.9295,101.7531,96.5284,99.6545,95.7021,0,0,0,0
208,96.9595,106.655,101.8096,100.0357,44.3807,0,0,0,0,54.263,101.9417,96.5999,100.1472,95.8888,0,0,0,0
209,96.6049,106.3959,101.4103,99.9549,45.3554,0,0,0,0,53.411,102.1758,96.915,100.2588,95.9608,0,0,0,0
210,96.298,106.8285,101.1442,99.977,45.547,0,0,0,0,52.8043,101.8224,97.1733,100.6957,96.299,0,0,0,0
211,96.2123,106.581,101.2139,100.2305,45.2909,0,0,0,0,53.271,101.4987,96.9858,100.2862,96.4868,0,0,0,0
212,95.9732,106.8398,101.304,100.265,45.863,0,0,0,0,52.7535,101.7657,97.3295,100.7521,96.6441,0,0,0,0
213,95.5843,106.4712,101.4616,100.328,45.8911,0,0,0,0,52.8028,101.9399,97.1195,100.6031,96.2709,0,0,0,0
214,95.7542,106.608,101.6647,100.6777,45.1059,0,0,0,0,53.1489,101.7224,96.9856,100.6585,96.2951,0,0,0,0
215,96.1381,106.3396,101.5187,101.1624,44.7872,0,0,0,0,53.2249,101.5463,97.362,100.3251,96.4877,0,0,0,0
216,96.3108,105.9629,101.1513,100.6758,44.9608,0,0,0,0,53.187,101.4145,96.9911,99.8733,96.5958,0,0,0,0
217,95.9911,106.0024,100.8589,100.7218,45.6559,0,0,0,0,52.8403,101.5778,96.6705,100.1173,97.0242,0,0,0,0
218,95.8344,105.9475,100.8118,100.5929,45.7048,0,0,0,0,52.6734,101.6363,97.0077,99.7575,96.8164,0,0,0,0
219,95.6411,105.4849,100.58,100.8858,46.1403,0,0,0,0,52.6627,101.7832,96.5747,99.8455,96.8659,0,0,0,0
220,96.0327,105.8502,100.6974,101.2796,46.311,0,0,0,0,52.8499,102.1042,96.9732,100.2129,97.0307,0,0,0,0
221,95.8611,106.0078,100.7166,101.5989,45.9514,0,0,0,0,53.1646,101.7851,97.1144,100.1832,96.8885,0,0,0,0
222,95.5261,106.1207,101.1089,101.1052,46.6155,0,0,0,0,52.6261,101.5505,97.5986,100.453,97.2482,0,0,0,0
223,95.4721,106.022,100.9666,101.5771,46.0586,0,0,0,0,52.9238,101.2187,97.5617,100.2385,97.1537,0,0,0,0
224,95.5817,106.1898,100.5853,101.4529,46.6198,0,0,0,0,52.8078,101.1825,97.9337,99.8741,97.6313,0,0,0,0
225,95.308,106.507,100.5627,101.7574,46.76,0,0,0,0,53.0182,101.4868,97.5532,100.1165,97.7204,0,0,0,0
226,95.1562,106.4788,100.1449,101.6593,47.3691,0,0,0,0,52.7765,101.9766,97.4775,100.3085,97.2693,0,0,0,0
227,95.5857,106.0266,100.2788,101.5567,47.799,0,0,0,0,52.3025,102.4292,97.3452,100.7568,97.4132,0,0,0,0
228,95.9295,105.6337,99.8257,101.1477,47.3732,0,0,0,0,52.3263,101.9947,97.1875,100.3074,97.0938,0,0,0,0
229,95.6036,105.1831,99.8542,101.2849,47.6196,0,0,0,0,51.8846,102.3286,97.4717,99.9,96.9604,0,0,0,0
230,95.1533,104.852,100.2684,100.9004,48.2646,0,0,0,0,51.6056,102.769,97.7975,99.7947,96.4718,0,0,0,0
231,94.7951,104.9159,100.6967,101.0428,47.86,0,0,0,0,51.5289,103.2437,97.378,100.0894,96.0705,0,0,0,0
232,94.5709,104.9964,100.7147,100.6494,48.0624,0,0,0,0,51.734,103.1765,97.6821,99.7617,95.6395,0,0,0,0
233,94.1045,104.6032,100.8379,100.4705,48.35,0,0,0,0,51.0016,103.2187,97.3506,100.0479,95.7474,0,0,0,0
234,94.5382,105.0939,101.3181,99.9934,47.7831,0,0,0,0,51.4898,103.4923,97.033,100.1229,95.5887,0,0,0,0
235,94.149,104.9526,101.7266,99.6379,47.465,0,0,0,0,51.4783,103.1308,97.3331,99.7678,95.2211,0,0,0,0
236,94.2684,105.1267,101.6145,99.9,47.0379,0,0,0,0,51.6306,102.8825,97.1674,100.0162,95.2507,0,0,0,0
237,94.4927,104.7226,101.6466,99.6041,47.1177,0,0,0,0,51.0864,102.4241,97.5901,100.1203,95.3627,0,0,0,0
238,94.8324,104.3345,101.2104,99.2171,47.7302,0,0,0,0,50.8953,102.2795,98.0433,100.0361,95.0703,0,0,0,0
239,95.0181,104.335,100.9969,99.0521,47.5841,0,0,0,0,51.4914,102.1036,97.9163,99.6671,94.8078,0,0,0,0
240,95.2074,103.8893,101.0096,99.3404,46.7023,0,0,0,0,51.9487,101.7947,97.5783,99.4368,94.3906,0,0,0,0
241,94.9411,103.9205,100.7544,99.2525,47.5874,0,0,0,0,51.5238,101.9457,98.0254,99.3996,94.5615,0,0,0,0
242,95.0262,104.4052,100.4156,99.3092,47.7035,0,0,0,0,51.7152,101.9624,98.486,99.2357,94.4605,0,0,0,0
243,95.103,104.5353,100.7554,99.7022,46.5156,0,0,0,0,52.4787,101.4804,98.0828,99.4879,94.0818,0,0,0,0
244,95.3717,104.1178,100.8833,99.3092,46.783,0,0,0,0,52.0355,101.6181,97.8489,99.7811,94.1814,0,0,0,0
245,95.054,103.8403,100.6311,98.8269,47.9748,0,0,0,0,51.067,101.6196,98.1861,100.1522,94.3021,0,0,0,0
246,94.654,103.8317,101.0181,98.8321,48.2448,0,0,0,0,51.1582,101.3148,98.6091,99.854,94.6446,0,0,0,0
247,94.8861,103.5774,100.6903,98.6271,48.5882,0,0,0,0,50.9429,101.5977,98.3134,99.7024,94.8127,0,0,0,0
248,94.937,103.7167,101.1666,98.6123,48.5653,0,0,0,0,50.847,101.6024,98.4956,99.9783,95.0747,0,0,0,0
249,95.0289,103.8396,101.1972,98.8054,48.3242,0,0,0,0,50.5914,101.9813,98.9583,99.7252,94.9391,0,0,0,0
250,95.1453,103.7228,101.1171,98.3599,48.6451,0,0,0,0,50.7486,101.7621,99.2513,99.2715,94.9567,0,0,0,0
251,95.0543,103.2974,101.342,98.4157,48.4369,0,0,0,0,50.7174,101.7227,99.1445,99.2716,94.6901,0,0,0,0
252,94.9466,103.2584,101.2697,98.5836,48.8461,0,0,0,0,50.5453,101.6123,99.3183,99.319,95.1094,0,0,0,0
253,94.5288,103.3778,101.1897,98.4773,49.3561,0,0,0,0,50.3469,101.3369,99.785,98.9066,95.5542,0,0,0,0
254,94.7522,103.3005,101.6049,98.4328,49.4631,0,0,0,0,50.5543,101.2701,99.8723,99.239,95.6178,0,0,0,0
255,95.225,103.4287,101.8907,98.5427,49.2541,0,0,0,0,51.0498,101.4758,99.7724,99.3034,95.7398,0,0,0,0
256,95.6136,103.4353,101.8361,98.5263,49.112,0,0,0,0,51.2332,101.8889,99.2802,99.792,95.329,0,0,0,0
257,95.983,103.3344,102.1235,98.9405,49.0223,0,0,0,0,51.5078,101.9957,99.0468,100.0749,95.7785,0,0,0,0
258,96.1315,103.657,101.8164,98.8226,49.5537,0,0,0,0,51.2198,102.2708,99.5164,100.4464,95.5278,0,0,0,0
259,96.4724,103.397,102.1379,99.0359,49.1375,0,0,0,0,51.7569,102.4189,99.6052,100.0062,95.3935,0,0,0,0
260,96.1828,103.7784,101.7269,99.2383,49.6287,0,0,0,0,51.0365,102.2592,99.8784,100.4882,95.8927,0,0,0,0
261,96.3707,103.9677,101.6003,99.462,49.1839,0,0,0,0,51.5004,102.0939,100.2572,100.0644,95.6687,0,0,0,0
262,96.1288,103.5037,101.1667,99.5741,49.8419,0,0,0,0,50.5854,102.5364,100.6753,99.9294,95.4887,0,0,0,0
263,96.3322,103.0406,101.4451,99.971,50.2558,0,0,0,0,50.3179,102.801,100.9677,100.2514,95.7066,0,0,0,0
264,96.0453,102.9,101.1374,100.2785,50.4901,0,0,0,0,50.2926,103.1461,100.8192,99.8988,95.6946,0,0,0,0
265,95.7516,103.0524,100.7339,99.976,50.8918,0,0,0,0,49.7444,102.896,100.8292,99.8093,96.1269,0,0,0,0
266,96.0589,102.9469,101.2301,99.6808,50.6299,0,0,0,0,50.469,102.9079,100.9126,99.3255,95.9316,0,0,0,0
267,95.6354,102.9294,101.3541,99.8425,50.6878,0,0,0,0,50.0965,102.8437,101.0679,99.024,96.417,0,0,0,0
268,95.1947,103.106,101.0302,99.5264,51.407,0,0,0,0,49.7484,102.6727,100.6074,99.5136,96.7223,0,0,0,0
269,95.6169,103.1268,101.0309,99.8537,51.1657,0,0,0,0,49.8928,102.9846,100.4355,99.5661,96.915,0,0,0,0
270,96.0978,102.746,101.085,99.5157,51.6796,0,0,0,0,49.7231,102.7035,100.641,100.0242,97.0324,0,0,0,0
271,96.49,102.7997,101.1128,99.8281,51.0806,0,0,0,0,50.6189,102.45,101.0127,99.5411,96.6885,0,0,0,0
272,96.9556,102.6492,100.6531,99.377,51.5933,0,0,0,0,50.1008,102.1644,101.3062,100.0379,96.6189,0,0,0,0
273,97.0445,102.3154,100.8174,99.5278,51.7577,0,0,0,0,49.721,102.061,101.3726,100.3495,96.9586,0,0,0,0
274,97.5058,101.8875,101.1879,99.6952,50.7368,0,0,0,0,50.5095,101.6048,101.2908,100.1005,96.5077,0,0,0,0
275,97.3573,102.3425,100.985,100.0772,50.1141,0,0,0,0,51.1923,101.6658,101.2035,99.7085,96.1061,0,0,0,0
276,97.448,102.2445,100.974,99.8549,50.2098,0,0,0,0,51.0272,101.973,101.4408,99.3092,95.981,0,0,0,0
277,97.6272,102.5102,101.286,100.1748,49.3601,0,0,0,0,51.8445,102.4203,101.2796,98.887,95.5269,0,0,0,0
278,97.4854,102.5665,101.1703,100.3402,49.8445,0,0,0,0,50.8776,102.462,101.7557,99.3071,96.0045,0,0,0,0
279,97.5099,102.7105,100.8452,99.9831,49.7893,0,0,0,0,50.5761,102.5352,101.4852,98.8096,96.4319,0,0,0,0
280,97.6456,102.3371,100.4588,99.7846,50.2374,0,0,0,0,49.7129,102.5201,101.669,99.1922,96.3693,0,0,0,0
281,97.5187,102.3383,100.2852,100.0588,50.1899,0,0,0,0,49.9228,102.9716,101.4405,98.8007,96.2554,0,0,0,0
282,97.6188,102.0933,100.5213,99.666,50.3504,0,0,0,0,49.6105,102.9653,101.5667,98.7735,96.3337,0,0,0,0
283,97.9537,102.2034,100.5867,99.6895,49.9579,0,0,0,0,49.6557,103.4566,101.4718,98.8478,95.9594,0,0,0,0
284,97.5998,102.0361,100.4229,99.8802,49.9794,0,0,0,0,49.4676,103.5315,101.0771,99.1878,95.6543,0,0,0,0
285,97.4259,102.0273,100.388,100.2463,49.7596,0,0,0,0,49.8745,103.0671,101.3069,99.1329,95.4657,0,0,0,0
286,97.7412,101.6785,100.2513,99.9875,50.0288,0,0,0,0,49.735,103.2638,101.5107,98.9662,95.2117,0,0,0,0
287,98.139,101.8889,100.6437,100.2157,49.8657,0,0,0,0,50.3917,102.8347,101.7639,99.1728,95.59,0,0,0,0
288,98.4397,102.1411,100.4998,99.8221,49.6082,0,0,0,0,50.9232,102.339,102.0911,98.9492,95.2084,0,0,0,0
289,98.3497,101.8827,100.0478,99.9369,49.9812,0,0,0,0,50.2714,102.2325,102.5032,98.6766,95.5146,0,0,0,0
290,98.3494,102.2542,99.6576,99.5484,50.5124,0,0,0,0,49.708,102.1681,102.7299,98.9529,95.7631,0,0,0,0
291,98.7211,102.4815,99.513,99.9273,49.9608,0,0,0,0,50.18,102.1173,102.4957,99.1213,95.6894,0,0,0,0
292,98.8737,102.3492,99.3431,100.2683,49.6526,0,0,0,0,50.5374,101.7058,102.6351,98.6386,95.9701,0,0,0,0
293,98.6885,102.2414,99.157,99.9965,49.961,0,0,0,0,49.9976,101.867,102.5346,98.2726,96.3725,0,0,0,0
294,98.5859,102.2906,99.174,100.4313,50.2183,0,0,0,0,49.8802,101.8729,103.0327,98.7061,96.2082,0,0,0,0
295,98.8981,101.7983,99.1002,100.3825,50.5184,0,0,0,0,49.5357,102.2203,102.8637,99.0502,96.0277,0,0,0,0
296,98.6699,101.6723,98.8225,100.3805,50.9602,0,0,0,0,49.5503,102.0154,103.2882,99.0813,95.5703,0,0,0,0
297,98.6281,101.4623,98.4744,99.9244,51.4288,0,0,0,0,48.845,102.3837,103.1209,99.1817,95.3866,0,0,0,0
298,98.9324,101.8762,98.4196,100.1677,50.6191,0,0,0,0,49.4622,102.0052,103.0334,99.3142,95.1999,0,0,0,0
299,98.9209,102.1753,98.098,100.3178,50.9278,0,0,0,0,49.0367,102.2191,103.391,99.3775,95.4155,0,0,0,0
300,98.8109,102.5687,98.3488,100.6661,49.8935,0,0,0,0,50.0631,102.0068,102.9282,99.1798,95.1101,0,0,0,0
301,98.6084,102.9472,98.2895,100.5287,49.8464,0,0,0,0,50.0762,101.7429,103.1061,98.9292,95.3658,0,0,0,0
302,98.4836,102.8777,98.2361,100.2865,50.4767,0,0,0,0,49.6118,101.7985,103.4224,98.8601,95.6678,0,0,0,0
303,98.4344,102.9551,98.1335,100.6181,50.8667,0,0,0,0,49.5589,102.0956,103.7158,98.9938,95.6438,0,0,0,0
304,97.949,103.1779,98.4466,100.9683,50.3027,0,0,0,0,50.4442,102.0169,103.5167,98.7099,95.1568,0,0,0,0
305,97.8894,102.882,98.381,101.4592,50.471,0,0,0,0,49.9558,102.4369,103.4557,98.8725,95.3618,0,0,0,0
306,98.096,103.2354,98.4967,101.2519,50.2078,0,0,0,0,50.1434,102.682,103.2142,98.8992,95.3491,0,0,0,0
307,97.6173,103.5359,98.4201,101.1781,50.4262,0,0,0,0,50.2764,102.6829,103.2924,98.4045,95.5214,0,0,0,0
308,97.3142,103.7315,98.8153,101.5087,50.2151,0,0,0,0,50.2457,102.8877,103.7467,98.3571,95.3475,0,0,0,0
309,97.3601,103.6923,99.0533,101.9207,49.8658,0,0,0,0,50.7054,103.0588,103.6078,98.4278,95.0923,0,0,0,0
310,97.8561,103.8854,99.2561,101.7284,49.3723,0,0,0,0,51.4064,102.8766,103.505,97.9529,95.3574,0,0,0,0
311,98.2763,103.894,99.2189,101.747,48.8374,0,0,0,0,51.5749,103.1397,103.6204,97.494,95.1446,0,0,0,0
312,97.9813,103.4283,99.3481,101.3016,48.8117,0,0,0,0,51.125,102.902,103.2224,97.7646,94.8569,0,0,0,0
313,97.7358,102.9448,99.4269,101.6861,48.6238,0,0,0,0,51.0679,102.7627,103.3257,97.3861,94.8751,0,0,0,0
314,97.5031,102.5473,99.5073,102.1155,48.694,0,0,0,0,50.9262,102.6004,103.5751,97.6334,94.632,0,0,0,0
315,97.1866,102.9152,99.5926,102.2681,48.1477,0,0,0,0,51.5359,102.5839,103.3485,97.2658,94.3761,0,0,0,0
316,97.4534,103.1922,99.5652,102.4483,47.4045,0,0,0,0,52.2124,102.4198,103.554,96.9391,93.9383,0,0,0,0
317,97.7137,103.0079,99.8087,102.9029,46.4966,0,0,0,0,53.2608,102.3668,103.1752,96.4884,93.6387,0,0,0,0
318,97.3622,103.4294,99.6795,102.8872,47.044,0,0,0,0,52.9282,102.8003,103.3761,96.7857,93.512,0,0,0,0
319,97.6534,103.4369,99.3027,103.2289,46.5365,0,0,0,0,52.9402,102.3192,103.4942,97.0855,93.3192,0,0,0,0
320,98.1283,103.3825,99.1897,103.2497,46.7184,0,0,0,0,52.7922,102.1671,103.7953,97.4113,93.5027,0,0,0,0
321,98.6266,103.5705,99.044,102.9892,46.5711,0,0,0,0,52.8594,102.2879,103.5144,97.2158,93.9239,0,0,0,0
322,98.7204,103.2821,98.5942,103.2481,46.6283,0,0,0,0,53.1719,102.0072,103.3469,96.9858,93.9612,0,0,0,0
323,98.9988,103.0272,98.6013,103.4859,46.7084,0,0,0,0,52.9878,102.4924,103.7764,96.7115,93.8535,0,0,0,0
324,98.5184,102.7942,98.397,103.0902,46.8485,0,0,0,0,52.3806,102.1075,103.9305,96.3397,93.89,0,0,0,0
325,98.5766,102.8356,98.3411,103.5426,46.2108,0,0,0,0,52.8712,102.0754,103.8887,95.8418,93.8297,0,0,0,0
326,98.4654,102.9573,98.3369,103.0873,46.2993,0,0,0,0,52.8356,102.075,103.5352,95.8631,93.8373,0,0,0,0
327,98.0461,103.2413,98.4543,103.0563,46.327,0,0,0,0,52.9178,102.403,103.0472,95.9941,93.763,0,0,0,0
328,98.0135,102.7574,98.5616,103.1889,46.1884,0,0,0,0,53.2599,102.3496,102.7988,95.6453,93.6561,0,0,0,0
329,98.063,102.3923,98.3234,103.1795,46.4397,0,0,0,0,53.381,101.919,103.0437,95.4668,93.5873,0,0,0,0
330,97.8887,102.3072,98.7859,102.8898,47.1593,0,0,0,0,52.7943,102.3674,103.4726,95.3316,94.065,0,0,0,0
331,97.5636,102.5275,98.3671,103.3563,47.0575,0,0,0,0,52.7032,102.5427,102.9962,95.413,94.2168,0,0,0,0
332,97.1474,102.2265,98.3212,103.0662,47.746,0,0,0,0,52.2216,102.6639,102.4966,95.5632,94.5619,0,0,0,0
333,97.5876,102.4644,98.7245,103.295,47.7144,0,0,0,0,52.5909,102.6223,102.9178,95.6128,95.0422,0,0,0,0
334,97.1635,102.8232,98.6172,103.6843,48.0638,0,0,0,0,52.5291,102.9625,103.0603,95.5596,95.2404,0,0,0,0
335,97.6459,102.9452,98.3741,104.021,47.4566,0,0,0,0,53.225,103.1275,102.8955,95.3764,94.8185,0,0,0,0
336,97.9225,102.722,98.2203,104.3823,47.7734,0,0,0,0,53.2998,102.7011,103.3385,95.7784,94.9026,0,0,0,0
337,97.5023,102.5164,98.0251,104.2745,48.207,0,0,0,0,53.223,102.4967,103.3298,95.988,94.4878,0,0,0,0
338,97.1301,102.9063,97.9909,104.2328,48.266,0,0,0,0,53.2354,102.2722,103.6475,96.1418,94.2293,0,0,0,0
339,96.8054,102.5576,98.2372,104.4477,48.4455,0,0,0,0,53.3712,102.7667,103.3823,96.1926,93.7806,0,0,0,0
340,96.3729,102.9646,98.2034,104.1851,48.7059,0,0,0,0,53.0632,102.8325,103.5611,95.7525,94.2226,0,0,0,0
341,96.6081,102.624,98.5038,104.1126,48.6926,0,0,0,0,52.7157,102.807,103.9626,96.2116,93.8443,0,0,0,0
342,96.3894,102.503,98.9967,103.6604,48.957,0,0,0,0,52.229,102.9569,104.2465,96.5582,93.5158,0,0,0,0
343,96.3377,102.1413,99.458,103.488,49.4456,0,0,0,0,51.9996,102.9867,104.5096,96.791,93.5836,0,0,0,0
344,95.9178,102.1577,99.4765,103.7112,49.4477,0,0,0,0,52.4437,102.5727,104.19,96.5812,93.9233,0,0,0,0
345,95.9292,102.3145,98.9986,103.3383,49.4926,0,0,0,0,52.4991,102.2859,103.7737,96.6648,93.8498,0,0,0,0
346,95.6936,102.0513,98.7149,102.9498,49.9607,0,0,0,0,52.4522,102.3738,103.3865,96.4499,93.708,0,0,0,0
347,96.1667,101.6969,99.1227,103.3962,49.1115,0,0,0,0,53.5475,102.1045,103.3631,96.164,93.3149,0,0,0,0
348,96.519,101.3957,99.3908,103.8675,48.7023,0,0,0,0,53.8856,101.9361,103.6587,95.73,93.665,0,0,0,0
349,96.224,101.6513,99.4436,104.2573,48.6801,0,0,0,0,54.3867,102.0696,103.552,96.0669,93.1811,0,0,0,0
350,96.3115,101.687,99.5413,103.9145,48.6325,0,0,0,0,54.5252,101.6844,103.7141,95.8968,93.2662,0,0,0,0
351,96.6219,101.4695,100.0285,104.0313,48.2198,0,0,0,0,54.7439,102.0037,103.8134,95.899,92.9109,0,0,0,0
352,96.5877,101.0627,99.7171,104.3049,48.5696,0,0,0,0,54.6102,101.8938,103.6695,96.1492,92.9194,0,0,0,0
353,96.3752,100.5781,99.677,103.9076,48.9458,0,0,0,0,54.3505,101.9599,103.5048,95.8714,92.797,0,0,0,0
354,96.0408,100.9519,99.787,103.8727,48.8484,0,0,0,0,54.806,101.809,103.0915,96.1968,92.5975,0,0,0,0
355,95.9477,100.854,99.7498,103.5766,48.6509,0,0,0,0,54.8524,101.457,103.216,96.0791,92.1744,0,0,0,0
356,95.4985,101.0947,99.8226,103.0932,48.8844,0,0,0,0,54.4991,101.0513,103.5881,96.1682,92.0868,0,0,0,0
357,95.9029,101.0091,99.8313,103.244,48.619,0,0,0,0,54.9779,100.9502,103.8865,95.8982,91.8935,0,0,0,0
358,95.696,101.0662,100.1548,103.6537,48.5088,0,0,0,0,55.557,101.2085,103.4788,96.3451,91.4902,0,0,0,0
359,95.5851,101.3005,100.1277,103.6685,48.8013,0,0,0,0,55.479,101.4471,103.938,96.5533,91.0656,0,0,0,0
360,96.0394,101.3027,99.673,103.8843,48.94,0,0,0,0,55.1893,101.7576,104.1451,97.0218,90.7256,0,0,0,0
361,96.2088,101.3542,100.1706,104.1734,48.1924,0,0,0,0,55.7463,101.5816,103.66,96.8925,91.219,0,0,0,0
362,96.4716,101.6708,100.3084,103.7917,48.447,0,0,0,0,55.2474,101.9788,104.0556,97.1055,91.3022,0,0,0,0
363,96.0363,101.2804,99.9948,104.0489,48.4877,0,0,0,0,55.1263,101.6007,104.2257,96.7398,91.1556,0,0,0,0
364,96.015,101.7316,99.7783,103.5521,48.3267,0,0,0,0,55.4717,101.3258,103.7537,96.9533,90.8992,0,0,0,0
365,96.2764,102.2002,100.1283,103.9936,47.4799,0,0,0,0,56.0876,101.5857,103.7257,96.592,91.0874,0,0,0,0
366,95.9976,102.1408,100.4223,104.0849,47.319,0,0,0,0,55.841,101.7987,103.7071,97.0279,90.5899,0,0,0,0
367,95.6452,101.7052,100.7552,103.7506,47.7864,0,0,0,0,55.4584,101.9387,103.9929,97.049,90.2036,0,0,0,0
368,95.8114,101.4101,101.1285,103.2983,48.2802,0,0,0,0,54.663,102.2075,104.4541,97.0849,90.5189,0,0,0,0
369,95.6707,101.8483,101.2593,103.3708,47.4099,0,0,0,0,55.4898,101.726,104.1189,96.8974,90.3268,0,0,0,0
370,95.3063,102.2258,101.0488,103.1755,47.7115,0,0,0,0,54.7018,102.0016,104.5799,97.1927,89.9919,0,0,0,0
371,95.6618,102.3841,100.8226,102.8047,47.7394,0,0,0,0,54.6247,102.0369,104.4693,96.9401,90.3416,0,0,0,0
372,95.6207,102.7758,101.0601,102.9997,47.3284,0,0,0,0,55.1479,101.7224,104.623,97.0205,90.2709,0,0,0,0
373,95.7251,102.5159,100.5906,103.1854,47.6175,0,0,0,0,54.4849,102.1812,104.2241,97.4529,90.2913,0,0,0,0
374,95.4355,102.1633,100.4775,103.2138,48.121,0,0,0,0,53.7477,102.3251,104.707,97.5526,90.0788,0,0,0,0
375,95.8705,102.166,100.4329,103.2239,47.6245,0,0,0,0,54.3716,101.9269,104.9465,97.1639,89.9088,0,0,0,0
376,95.982,101.9248,100.5615,103.026,47.2659,0,0,0,0,54.6188,101.5376,104.6005,97.0844,89.919,0,0,0,0
377,95.8364,101.9644,100.6386,102.7061,47.3943,0,0,0,0,54.3601,101.5393,104.6898,96.7077,90.2428,0,0,0,0
378,96.0442,102.4405,100.1775,102.3656,47.626,0,0,0,0,54.2993,101.4551,104.6711,96.8318,90.3965,0,0,0,0
379,96.0685,102.2869,99.732,102.7519,47.8433,0,0,0,0,54.5659,101.4263,104.6777,96.5384,90.4743,0,0,0,0
380,96.072,102.3142,99.272,102.6961,47.9694,0,0,0,0,54.5273,101.7843,104.5332,96.2396,90.2393,0,0,0,0
381,95.6957,102.6538,99.5614,102.2202,47.4956,0,0,0,0,54.6708,101.4624,104.058,96.4845,89.951,0,0,0,0
382,96.0346,102.4553,99.3823,102.5967,47.0752,0,0,0,0,55.0988,101.327,103.987,96.2761,89.8551,0,0,0,0
383,95.9291,102.0245,99.222,102.2467,47.1113,0,0,0,0,55.4118,101.0305,103.8734,95.7893,89.4286,0,0,0,0
384,95.7043,102.227,99.1525,102.6398,46.734,0,0,0,0,55.4223,101.2481,103.5426,95.4234,89.8213,0,0,0,0
385,95.5255,102.2289,99.2755,102.9292,46.9917,0,0,0,0,55.5405,100.8072,103.9119,95.881,89.8101,0,0,0,0
386,95.5998,101.8706,99.7288,102.5289,46.4043,0,0,0,0,55.6639,100.3608,103.7331,95.6916,89.6829,0,0,0,0
387,95.295,102.2531,99.3491,102.5768,47.0597,0,0,0,0,54.9318,100.8494,103.6107,96.049,90.0927,0,0,0,0
388,95.5514,102.1308,99.8148,102.4867,46.7434,0,0,0,0,54.776,100.7521,103.1903,96.4635,90.5452,0,0,0,0
389,95.256,102.5123,100.2453,102.5168,46.1302,0,0,0,0,55.3472,100.3876,102.9968,96.4387,90.4902,0,0,0,0
390,95.6462,102.1316,100.7367,102.1594,46.2532,0,0,0,0,55.6051,100.3376,103.1457,96.4043,90.4344,0,0,0,0
391,96.0503,101.9698,100.9798,102.3289,46.1528,0,0,0,0,55.7505,100.7134,102.7127,96.411,90.8939,0,0,0,0
392,95.66,101.9859,101.2625,102.2851,46.3534,0,0,0,0,55.393,101.0789,102.5917,96.7436,90.7396,0,0,0,0
393,95.4196,102.2012,101.5275,101.8452,46.6113,0,0,0,0,55.3675,101.0496,102.5788,96.9724,90.6366,0,0,0,0
394,95.217,101.7166,101.4271,101.687,47.0954,0,0,0,0,55.1939,101.1112,102.7361,96.7958,90.3061,0,0,0,0
395,95.101,101.8615,101.8726,101.2835,46.9795,0,0,0,0,55.5556,100.8566,103.0462,96.3113,90.3285,0,0,0,0
396,95.4313,101.4356,102.3168,101.4357,46.7426,0,0,0,0,55.6628,101.2075,102.6387,96.1142,90.7388,0,0,0,0
397,95.237,101.6176,102.6543,101.4125,46.6542,0,0,0,0,55.5762,101.5049,102.7303,95.6491,91.1151,0,0,0,0
398,95.6747,101.1392,103.1293,101.4402,46.5453,0,0,0,0,55.7429,101.6945,102.5503,95.3466,91.5944,0,0,0,0
399,95.5377,101.2208,103.5459,101.9062,45.9883,0,0,0,0,56.154,101.6426,102.6725,95.2683,91.4614,0,0,0,0
400,95.0867,101.2958,103.1951,101.5286,46.6101,0,0,0,0,55.3971,102.0221,102.5799,94.9731,91.7441,0,0,0,0
401,95.0453,101.7282,103.4365,101.9528,46.3626,0,0,0,0,55.9348,101.8723,102.3378,95.1503,92.2303,0,0,0,0
402,95.2723,101.5393,103.5883,101.9095,46.5263,0,0,0,0,55.9215,102.2337,102.5429,95.053,92.0846,0,0,0,0
403,95.3522,101.4466,103.3563,101.5174,46.5513,0,0,0,0,55.4348,102.5986,102.6919,94.5712,91.9272,0,0,0,0
404,95.4963,101.1906,103.0389,101.0465,46.5962,0,0,0,0,55.7569,102.1876,102.5361,94.4431,91.4448,0,0,0,0
405,95.4359,101.5401,103.0115,100.8956,46.1572,0,0,0,0,56.3159,102.0727,102.1579,94.334,91.1598,0,0,0,0
406,95.6802,101.1787,103.1393,100.8189,45.4374,0,0,0,0,56.9802,101.5756,101.7649,94.1958,90.738,0,0,0,0
407,96.0232,101.0489,102.8822,100.4626,45.5243,0,0,0,0,56.9939,101.3614,101.6085,94.4886,90.4887,0,0,0,0
408,95.6619,101.4604,102.4191,100.3544,45.2931,0,0,0,0,57.0602,100.9752,101.5612,94.5596,90.0327,0,0,0,0
409,95.6385,101.958,102.4502,100.749,44.646,0,0,0,0,57.3601,101.3381,101.4411,94.5225,89.7798,0,0,0,0
410,95.7209,101.4877,102.0492,101.2416,44.8964,0,0,0,0,57.3321,101.392,101.5872,94.7953,89.2893,0,0,0,0
411,96.2025,101.6786,101.6866,101.5066,45.1746,0,0,0,0,57.1702,101.7239,101.9041,94.7467,89.704,0,0,0,0
412,95.8661,101.8959,101.731,101.6524,44.8835,0,0,0,0,57.7963,101.7873,101.5231,94.3647,89.5575,0,0,0,0
