year,XEUOUZ,DCPWLP,XEYOPS,XXDGJI,WSRNWD,LDCKJJ,THIBEV,ZKTWAS,ROQWUT,BZFTZE,EIDUNJ,HPPEVH,ICGDTN,COQYCO,YATYVW,AKRDYU,KJIGPC,UQWXRL
206,126.3079,59.5336,97.2883,122.5201,78.3023,0,0,0,0,28.5152,115.9806,111.6388,121.8213,104.9963,0,0,0,0
207,125.4439,59.3402,98.7946,121.3114,78.2266,0,0,0,0,28.8803,115.5848,111.2871,120.5768,105.7876,0,0,0,0
208,126.2573,60.9051,97.4422,120.3743,79.4493,0,0,0,0,27.3362,117.3914,112.161,119.0936,107.4459,0,0,0,0
209,124.998,60.072,97.9524,118.6319,83.0422,0,0,0,0,25.1016,118.944,113.9504,118.5092,107.1913,0,0,0,0
210,126.1009,61.0477,99.0049,118.8349,82.4977,0,0,0,0,26.7799,120.312,114.0256,118.4176,106.9509,0,0,0,0
211,126.9576,62.0578,100.2344,120.5546,80.0735,0,0,0,0,29.0513,122.2152,114.3105,117.8229,105.478,0,0,0,0
212,127.0457,60.373,100.5393,122.4558,80.6586,0,0,0,0,30.2548,120.6211,114.0009,118.4807,106.7149,0,0,0,0
213,128.4921,61.4405,101.909,123.4806,78.3955,0,0,0,0,32.7863,121.0218,112.4915,117.8183,108.5998,0,0,0,0
214,128.5377,60.7222,102.1209,122.8576,78.0226,0,0,0,0,33.7412,121.3712,112.1288,116.8685,107.1512,0,0,0,0
215,129.3918,60.5362,103.5035,121.0133,74.7273,0,0,0,0,36.2367,119.6928,110.9363,115.3345,105.9718,0,0,0,0
216,131.1495,59.6136,102.1186,121.6363,75.1617,0,0,0,0,35.4644,120.1121,109.5014,116.5266,107.0752,0,0,0,0
217,129.8117,58.5913,103.3805,123.1746,75.0656,0,0,0,0,35.1886,120.4453,108.7635,117.4484,107.1778,0,0,0,0
218,130.5941,58.4198,102.9066,124.6978,76.7024,0,0,0,0,34.1696,120.4256,110.1021,118.496,109.1273,0,0,0,0
219,131.0462,56.9773,103.5212,125.6128,76.573,0,0,0,0,34.1322,119.4481,111.6112,119.261,108.2781,0,0,0,0
220,131.8288,57.257,105.1377,123.9373,77.5837,0,0,0,0,31.7304,120.4659,112.1737,121.1538,109.2206,0,0,0,0
221,130.0502,57.629,106.6121,123.5714,78.8834,0,0,0,0,32.1239,121.1151,112.4802,122.4998,107.5271,0,0,0,0
222,128.7281,56.4031,106.5928,122.7902,78.9774,0,0,0,0,31.5539,121.5909,111.0458,121.6153,106.6857,0,0,0,0
223,128.4442,58.0477,106.9475,123.2699,74.7733,0,0,0,0,36.1456,119.6509,109.9632,119.6795,105.0434,0,0,0,0
224,129.2236,58.2883,107.2048,121.2877,75.6057,0,0,0,0,35.8768,120.1605,110.2882,120.7085,103.5762,0,0,0,0
225,129.0519,56.5228,108.2212,122.3147,75.4022,0,0,0,0,35.2099,120.4704,110.931,119.2197,104.6817,0,0,0,0
226,127.0869,57.7854,108.6049,124.2472,73.3767,0,0,0,0,36.094,120.2285,110.7825,118.7538,104.2423,0,0,0,0
227,126.1371,57.5795,108.2616,124.6627,72.7124,0,0,0,0,36.6329,118.3851,109.3956,118.6594,105.2804,0,0,0,0
228,124.2187,58.7609,107.3258,124.4485,73.7214,0,0,0,0,34.3787,116.9056,109.5125,120.0188,106.6597,0,0,0,0
229,122.4318,58.6476,108.9928,123.5644,72.7627,0,0,0,0,36.5491,115.2575,108.8328,119.0012,105.7587,0,0,0,0
230,122.4484,58.2268,107.4181,125.193,73.2967,0,0,0,0,35.6687,116.9886,108.3169,118.3897,106.2191,0,0,0,0
231,121.4619,57.9105,106.7935,125.1265,75.3377,0,0,0,0,33.8287,116.2302,110.2809,118.6068,106.6834,0,0,0,0
232,119.5418,59.5636,107.2721,124.8324,72.2774,0,0,0,0,35.2454,115.3719,109.2606,117.3854,105.224,0,0,0,0
233,120.1209,58.2805,105.8513,124.7512,72.9294,0,0,0,0,32.8335,116.403,109.1571,118.1471,104.3926,0,0,0,0
234,118.5906,59.1519,106.831,124.037,75.2391,0,0,0,0,31.9498,116.156,110.6609,119.2776,104.8053,0,0,0,0
235,118.1576,59.7421,108.7557,123.7514,74.1402,0,0,0,0,34.5563,114.5625,111.169,118.488,104.7712,0,0,0,0
236,119.1253,60.6995,108.005,124.6409,72.3911,0,0,0,0,35.9303,114.6851,109.8666,119.2715,104.1082,0,0,0,0
237,120.3886,60.0114,107.4205,124.2454,71.6398,0,0,0,0,38.6196,113.4932,108.2663,120.0554,102.2712,0,0,0,0
238,120.7185,58.8349,107.5254,125.262,69.9532,0,0,0,0,39.8727,114.3921,107.3565,118.6235,101.0492,0,0,0,0
239,119.8563,57.3018,105.7697,126.1423,72.5989,0,0,0,0,39.2073,113.4802,109.0236,116.8207,102.1372,0,0,0,0
240,120.938,57.8043,106.3706,127.0809,69.425,0,0,0,0,41.2541,112.204,108.7697,115.1907,103.2003,0,0,0,0
241,120.7073,56.3167,105.5009,127.3756,72.5295,0,0,0,0,39.9999,112.9391,108.8118,116.1287,103.5506,0,0,0,0
242,118.7619,55.9244,105.5499,125.5053,75.5034,0,0,0,0,36.9775,114.6636,107.7098,117.097,103.7971,0,0,0,0
243,117.1955,56.562,106.2518,124.4236,78.0799,0,0,0,0,34.7383,116.5627,106.5833,118.0515,105.5769,0,0,0,0
244,115.3726,56.0992,107.231,126.1817,77.4078,0,0,0,0,34.0718,115.9644,106.9311,117.2803,107.0447,0,0,0,0
245,115.5965,58.0283,106.1591,127.5989,75.8977,0,0,0,0,35.2407,115.3974,107.2163,116.7318,107.6942,0,0,0,0
246,114.8818,56.5711,107.69,126.0327,78.2526,0,0,0,0,34.0446,115.7646,108.8765,118.0454,105.6972,0,0,0,0
247,115.521,55.3903,109.2138,125.248,75.5293,0,0,0,0,35.1586,114.1192,108.3165,116.5213,105.7868,0,0,0,0
248,115.911,55.7274,108.1804,125.808,75.5464,0,0,0,0,33.1905,115.6822,108.5522,116.1586,106.5897,0,0,0,0
249,115.7682,55.5194,109.7093,127.717,72.884,0,0,0,0,36.2205,116.1606,109.3064,114.1649,104.7455,0,0,0,0
250,116.8705,57.2021,110.3002,128.2353,69.5586,0,0,0,0,39.838,116.6424,107.6244,112.9014,104.1606,0,0,0,0
251,115.3469,58.659,109.9338,129.5488,69.6524,0,0,0,0,39.2286,118.101,106.756,112.3752,105.6801,0,0,0,0
252,115.046,56.9326,111.686,128.2925,71.3272,0,0,0,0,39.4856,116.7398,108.2112,112.9427,104.9049,0,0,0,0
253,113.1428,58.7246,111.9617,127.3234,69.2029,0,0,0,0,40.2765,116.5012,106.9325,111.2292,104.416,0,0,0,0
254,112.9404,58.0795,111.6446,125.9774,71.644,0,0,0,0,36.453,118.1447,105.7991,112.8408,106.0484,0,0,0,0
255,112.8431,57.7159,113.5657,126.8504,69.7019,0,0,0,0,37.3509,116.9537,106.5697,111.2093,107.5935,0,0,0,0
256,112.3416,58.3305,113.3887,126.3407,69.7672,0,0,0,0,37.4503,117.3745,105.201,112.4625,106.6803,0,0,0,0
257,111.2754,59.3886,113.3256,124.5747,72.0575,0,0,0,0,33.8302,119.3521,106.3642,112.4349,107.6405,0,0,0,0
258,109.853,57.5527,111.9294,125.5909,70.7017,0,0,0,0,34.276,117.9809,105.4516,110.8579,106.0614,0,0,0,0
259,109.9352,56.3809,110.3885,126.6708,72.3761,0,0,0,0,34.1459,116.5105,106.447,110.6667,106.9814,0,0,0,0
260,110.9418,57.3638,111.4736,127.6755,71.19,0,0,0,0,36.2593,116.071,108.4328,108.7926,108.0889,0,0,0,0
261,112.539,56.3234,109.5855,129.4697,70.0251,0,0,0,0,37.2233,114.4904,107.7762,109.8379,107.6149,0,0,0,0
262,112.905,56.3444,110.7524,130.2486,72.3458,0,0,0,0,35.8686,116.3327,108.0927,111.6956,109.6065,0,0,0,0
263,111.9855,56.6553,109.1265,128.6577,72.9882,0,0,0,0,36.2504,115.0189,106.8341,110.4158,109.894,0,0,0,0
264,112.1773,56.4008,110.8385,127.8059,71.8046,0,0,0,0,37.3973,114.3125,106.6693,108.4756,111.1723,0,0,0,0
265,113.9634,55.2927,110.7014,126.0527,73.6458,0,0,0,0,36.7311,114.2464,108.2485,109.6818,109.7483,0,0,0,0
266,113.2848,53.5777,109.016,127.4709,74.5575,0,0,0,0,35.0796,113.0047,108.8314,110.514,109.4773,0,0,0,0
267,114.7885,55.1611,107.6213,126.7929,74.3996,0,0,0,0,35.2874,114.5799,106.8416,112.3088,108.7458,0,0,0,0
268,114.1816,55.4187,107.0011,126.8693,73.8331,0,0,0,0,35.1968,113.2487,106.6417,111.2997,109.9169,0,0,0,0
269,116.0141,55.3227,105.694,127.6515,72.2635,0,0,0,0,36.0176,112.6011,105.3623,113.1302,108.8345,0,0,0,0
270,116.9963,56.8216,104.0874,125.8271,75.1876,0,0,0,0,34.7719,114.2867,106.9451,111.5209,110.3955,0,0,0,0
271,115.7807,57.4284,102.9627,124.1643,73.9492,0,0,0,0,35.8557,112.5486,105.6451,110.1204,109.1155,0,0,0,0
272,117.0398,58.4235,104.7371,124.8843,70.1696,0,0,0,0,37.9986,110.9639,106.7193,108.1268,110.4458,0,0,0,0
273,116.3962,59.9175,102.7869,123.8584,71.439,0,0,0,0,37.8582,109.7973,107.5128,106.4774,111.7523,0,0,0,0
274,116.1238,59.1518,104.1379,123.6845,70.5026,0,0,0,0,37.1206,108.2277,109.4413,106.9358,110.8752,0,0,0,0
275,114.3504,58.725,102.837,123.2466,70.146,0,0,0,0,37.0526,106.9787,108.8704,106.1281,109.2752,0,0,0,0
276,114.5879,57.4366,101.3768,122.0601,70.1744,0,0,0,0,35.0699,108.3971,109.3039,104.2633,107.6017,0,0,0,0
277,115.8861,58.2162,99.7492,120.6857,72.3449,0,0,0,0,34.1378,109.5088,108.1009,105.1884,108.9462,0,0,0,0
278,117.6779,57.1182,100.1861,118.8388,70.8578,0,0,0,0,35.7543,109.4527,108.0335,103.212,107.2263,0,0,0,0
279,117.9511,58.9861,101.259,120.743,67.4221,0,0,0,0,38.1353,108.8354,109.4546,101.489,107.447,0,0,0,0
280,118.6389,58.9651,101.875,119.5596,66.5224,0,0,0,0,37.7727,110.2727,107.5468,100.409,108.5599,0,0,0,0
281,118.4355,59.0522,102.9039,120.1509,65.3044,0,0,0,0,39.9931,110.9441,107.2138,98.8779,107.818,0,0,0,0
282,116.9477,59.8675,103.641,118.3112,67.0726,0,0,0,0,39.7188,111.5457,109.1181,97.7394,106.7179,0,0,0,0
283,117.4275,59.4589,103.7916,117.8518,66.1092,0,0,0,0,39.7218,112.2642,110.0052,96.8512,104.7966,0,0,0,0
284,118.159,59.1788,103.1602,116.2679,64.1385,0,0,0,0,40.605,110.6789,110.1062,94.8749,103.6394,0,0,0,0
285,117.5409,57.3192,104.9976,117.0127,64.1502,0,0,0,0,41.1076,110.7971,109.7843,95.5588,102.7727,0,0,0,0
286,115.7638,55.837,105.6322,116.4052,64.9573,0,0,0,0,41.3188,109.9759,108.624,94.7398,102.9369,0,0,0,0
287,115.7042,54.069,105.5739,115.8347,64.7985,0,0,0,0,39.9783,110.8852,107.3513,94.9689,101.7966,0,0,0,0
288,116.9648,55.6333,105.8732,115.579,64.6379,0,0,0,0,40.7062,110.3338,109.0783,93.9518,103.618,0,0,0,0
289,116.7322,55.6803,106.8993,114.3449,64.3304,0,0,0,0,42.5561,109.957,107.3215,94.3298,102.8227,0,0,0,0
290,117.1791,56.4998,108.6118,112.571,64.6992,0,0,0,0,42.8658,109.8013,109.173,92.6783,104.0424,0,0,0,0
291,116.0504,55.5114,107.1112,112.1574,67.7065,0,0,0,0,41.0802,107.9004,110.3965,92.2492,105.9107,0,0,0,0
292,117.8324,57.4179,105.8854,113.0413,64.9448,0,0,0,0,42.8997,108.1655,109.0941,92.0568,105.9057,0,0,0,0
293,117.4754,58.7526,106.2334,112.8531,61.7222,0,0,0,0,45.1391,107.8776,107.2751,90.8949,104.8499,0,0,0,0
294,115.6031,57.8521,106.1206,111.523,65.0458,0,0,0,0,43.6937,107.1478,107.0237,91.7848,105.4946,0,0,0,0
295,114.6921,57.8973,108.0417,110.2617,64.3636,0,0,0,0,42.9377,108.7466,105.852,90.0804,106.6397,0,0,0,0
296,116.1924,58.0558,108.2337,111.0711,62.6802,0,0,0,0,46.0722,110.2232,104.8399,88.9819,105.1159,0,0,0,0
297,114.8321,59.6675,107.0435,111.7528,64.0208,0,0,0,0,46.0487,109.3933,106.3791,89.4648,105.0308,0,0,0,0
298,115.3405,59.6533,108.1571,113.6135,62.0359,0,0,0,0,49.2924,109.1351,105.5284,90.6484,103.196,0,0,0,0
299,114.0491,59.1999,109.4683,114.5633,62.5035,0,0,0,0,49.3455,107.6977,107.2424,90.7273,103.7713,0,0,0,0
300,115.86,60.4803,108.5678,113.1445,62.5374,0,0,0,0,50.6456,107.9799,106.9167,92.2162,101.8317,0,0,0,0
301,117.1626,59.3045,107.1546,112.7943,65.1977,0,0,0,0,49.3511,109.2579,108.8892,92.9083,100.2072,0,0,0,0
302,115.8109,60.8572,105.4836,111.2049,65.4254,0,0,0,0,48.9618,108.2991,107.6911,91.8903,100.9396,0,0,0,0
303,116.4078,60.403,107.4054,110.0185,65.1062,0,0,0,0,49.8528,108.1693,107.4484,91.1854,101.685,0,0,0,0
304,115.4261,58.9157,106.071,108.0919,66.3376,0,0,0,0,47.1308,107.0341,108.0066,90.9415,100.7294,0,0,0,0
305,116.8685,57.1936,106.2029,109.6741,66.9518,0,0,0,0,46.7366,108.521,107.9075,91.8146,100.9111,0,0,0,0
306,115.8527,58.3347,106.1427,109.7208,65.5739,0,0,0,0,49.8607,108.0316,106.5296,91.1757,99.0271,0,0,0,0
307,116.6697,59.258,104.4944,107.7674,66.2773,0,0,0,0,49.9689,108.0347,105.4911,91.2706,98.7015,0,0,0,0
308,115.8032,59.8434,102.6697,107.1508,68.2056,0,0,0,0,49.9606,106.3671,104.9778,92.7503,98.6168,0,0,0,0
309,114.1711,61.7725,102.0615,106.7378,69.1061,0,0,0,0,49.5559,106.4399,104.5601,94.6292,97.6638,0,0,0,0
310,112.9206,60.2513,102.5728,108.5908,69.4258,0,0,0,0,49.4595,105.6726,106.1395,93.8936,97.5962,0,0,0,0
311,111.277,61.6657,102.9433,109.4699,68.327,0,0,0,0,49.5559,105.8731,105.5481,95.6975,96.0083,0,0,0,0
312,109.7565,61.6926,102.4267,107.8748,69.3829,0,0,0,0,47.4078,106.1871,105.5544,94.848,96.1363,0,0,0,0
313,111.1124,61.09,103.0503,108.8795,69.0663,0,0,0,0,47.1138,108.1475,105.9693,92.8646,98.1034,0,0,0,0
314,111.82,61.7921,101.1437,110.1623,66.41,0,0,0,0,48.9797,106.748,105.0887,92.1973,97.3143,0,0,0,0
315,111.8925,62.947,100.4937,110.5283,65.2284,0,0,0,0,50.4226,105.6377,106.1996,91.8168,96.0133,0,0,0,0
316,111.1145,64.1628,102.1502,111.9735,64.0537,0,0,0,0,53.3028,106.8516,105.8588,91.0556,95.3859,0,0,0,0
317,111.0766,65.5422,100.5615,112.2265,63.1598,0,0,0,0,53.2098,105.3386,104.2816,91.8372,96.8994,0,0,0,0
318,113.0049,67.2967,100.5614,112.5291,60.8195,0,0,0,0,55.5769,107.1338,102.4348,90.5518,97.5143,0,0,0,0
319,111.7632,65.6502,100.3465,111.7473,62.7102,0,0,0,0,53.5919,106.5311,101.923,92.0972,97.0741,0,0,0,0
320,110.5301,64.1892,100.1841,111.2788,65.2243,0,0,0,0,52.403,105.7383,103.2975,93.8777,95.09,0,0,0,0
321,111.0677,65.8484,98.2108,109.7881,66.8699,0,0,0,0,51.6474,106.9574,104.5999,93.1907,94.3895,0,0,0,0
322,109.6827,64.9904,97.849,111.5608,69.483,0,0,0,0,49.1816,106.2716,106.4234,94.4838,96.2056,0,0,0,0
323,109.3413,63.5217,97.8241,110.9585,69.312,0,0,0,0,47.5619,107.321,106.3881,93.1561,95.5305,0,0,0,0
324,110.5534,62.1902,98.1597,109.1106,68.0154,0,0,0,0,48.4424,106.7283,104.7328,91.5353,95.5906,0,0,0,0
325,109.7917,62.7239,96.8624,108.6192,69.4107,0,0,0,0,48.3482,106.8212,103.7408,90.4135,97.0842,0,0,0,0
326,108.338,60.7918,97.6477,108.7708,71.7532,0,0,0,0,44.82,104.9269,105.3513,92.1747,99.0286,0,0,0,0
327,106.7533,61.0459,97.405,108.9221,72.3191,0,0,0,0,45.2813,104.532,104.577,92.3682,98.687,0,0,0,0
328,106.8686,60.2119,97.3545,110.4329,71.0159,0,0,0,0,45.5292,105.4008,103.8188,93.2043,96.9306,0,0,0,0
329,108.7019,60.117,96.2548,110.4238,71.963,0,0,0,0,44.1955,106.4294,104.1635,92.9084,98.7636,0,0,0,0
330,106.8673,58.9661,96.0329,111.23,74.5022,0,0,0,0,41.424,106.5938,104.0544,94.2241,100.3021,0,0,0,0
331,104.9849,58.1145,94.344,113.1834,74.8931,0,0,0,0,40.3995,105.2078,104.8892,93.3444,100.6791,0,0,0,0
332,103.9455,59.8627,92.9405,113.1696,75.5612,0,0,0,0,40.775,107.0119,103.8542,94.094,98.7444,0,0,0,0
333,105.6035,61.4798,92.2491,114.6592,74.7441,0,0,0,0,41.9354,107.6724,104.592,94.8447,98.6912,0,0,0,0
334,104.6548,60.2868,92.1872,116.6262,75.8397,0,0,0,0,40.6519,109.3741,104.4285,94.1329,100.0073,0,0,0,0
335,105.0281,58.7458,90.5181,116.256,77.7816,0,0,0,0,37.7293,110.3775,106.3688,93.21,99.6439,0,0,0,0
336,103.9077,59.9038,90.647,115.4962,75.8296,0,0,0,0,40.3272,108.808,105.1541,91.8047,98.6902,0,0,0,0
337,105.2307,58.3755,89.6659,116.4853,75.2799,0,0,0,0,42.8672,107.3932,105.804,90.3114,97.6615,0,0,0,0
338,106.9894,56.9326,88.0302,114.8695,74.9428,0,0,0,0,44.3919,105.949,104.2146,90.2206,95.9884,0,0,0,0
339,107.3598,55.5227,89.6568,114.2667,74.2422,0,0,0,0,44.2845,105.7649,104.9584,88.3636,96.6768,0,0,0,0
340,108.2891,53.9785,89.3309,114.9904,74.4435,0,0,0,0,43.8811,105.186,105.3128,88.1646,97.4878,0,0,0,0
341,106.2961,54.1075,89.4929,115.9611,73.957,0,0,0,0,45.9251,104.1918,106.3825,86.6752,95.6401,0,0,0,0
342,105.915,52.8015,90.7493,115.9247,76.5131,0,0,0,0,42.9848,105.8924,107.5069,87.2985,97.2209,0,0,0,0
343,106.4816,52.4344,89.8634,113.9621,77.3282,0,0,0,0,41.0141,105.7154,108.6874,85.7235,97.9292,0,0,0,0
344,105.1508,52.3159,88.0802,114.5135,76.6825,0,0,0,0,40.6159,104.5668,108.812,83.9492,97.7989,0,0,0,0
345,103.3123,53.8334,89.8768,112.671,79.2903,0,0,0,0,39.476,105.0817,109.9208,83.8247,99.6806,0,0,0,0
346,104.2755,54.4155,91.7421,112.8924,79.2056,0,0,0,0,40.2958,106.9166,109.1964,84.8944,100.2279,0,0,0,0
347,102.3625,52.7814,92.858,111.0075,77.8053,0,0,0,0,40.1587,105.1912,108.6867,83.3822,98.3958,0,0,0,0
348,102.7245,54.7056,94.5692,110.0476,78.7698,0,0,0,0,38.1162,106.9281,110.3405,85.3741,99.0578,0,0,0,0
349,102.9494,56.1071,95.4816,109.016,77.1933,0,0,0,0,40.5924,105.8871,109.1397,85.2302,98.8979,0,0,0,0
350,102.7994,55.9523,96.1659,107.9371,77.3201,0,0,0,0,40.4435,107.37,108.9038,85.464,96.9935,0,0,0,0
351,103.0597,55.2338,96.0855,109.7698,76.1831,0,0,0,0,39.9234,109.1201,110.0349,85.0687,95.1848,0,0,0,0
352,101.7586,56.9007,96.6137,109.2679,75.6132,0,0,0,0,39.7679,107.1557,111.2886,85.1064,95.8356,0,0,0,0
353,103.6942,58.5866,95.4318,108.6119,73.1942,0,0,0,0,41.5012,108.1709,110.0755,84.345,94.426,0,0,0,0
354,104.2961,57.4606,94.391,107.2574,74.2466,0,0,0,0,42.3637,109.0212,109.6332,82.663,92.9707,0,0,0,0
355,105.1974,55.6944,94.7793,109.125,72.6353,0,0,0,0,45.3996,109.0202,108.3676,82.4945,91.1495,0,0,0,0
356,105.4086,57.3806,95.0205,109.1258,73.0315,0,0,0,0,45.8374,110.7714,106.8719,84.3675,91.1189,0,0,0,0
357,104.1775,57.7605,96.1111,109.3302,72.7136,0,0,0,0,44.8368,111.963,105.1783,85.8519,91.2628,0,0,0,0
358,102.4292,56.6214,96.7602,108.2233,73.5246,0,0,0,0,44.6189,110.4284,103.6232,87.3496,90.5385,0,0,0,0
359,104.3567,58.5217,96.3662,110.0765,70.8827,0,0,0,0,45.7081,109.7096,105.6113,87.9974,90.1774,0,0,0,0
360,103.2018,60.3353,96.4594,111.8278,68.5337,0,0,0,0,47.8307,108.0478,104.5493,89.0298,89.9004,0,0,0,0
361,103.6031,60.5034,97.3356,111.9829,68.3036,0,0,0,0,49.1019,109.8908,104.8216,88.6051,88.3092,0,0,0,0
362,104.4751,59.1055,96.3766,112.7822,69.1523,0,0,0,0,48.5829,111.3589,104.2065,89.7223,87.0212,0,0,0,0
363,104.5894,58.533,95.406,113.6074,71.6772,0,0,0,0,47.1206,111.7407,104.0219,91.6032,88.3267,0,0,0,0
364,103.3894,58.038,95.1326,115.2532,73.716,0,0,0,0,46.9386,111.9351,103.3817,93.1424,89.1313,0,0,0,0
365,105.3232,59.8364,96.3978,115.1682,71.1432,0,0,0,0,49.8641,110.8435,103.1739,93.3392,89.6481,0,0,0,0
366,105.451,60.0161,96.5362,114.208,71.4607,0,0,0,0,48.2174,111.7701,103.7722,94.4823,88.43,0,0,0,0
367,105.0234,58.9337,98.43,116.1292,70.8572,0,0,0,0,50.7985,112.3347,104.9142,92.6231,87.703,0,0,0,0
368,103.3778,59.3419,98.0793,116.8436,72.0433,0,0,0,0,49.0128,110.3441,106.9052,94.3902,88.0336,0,0,0,0
369,102.8775,58.9083,98.3274,118.76,72.7226,0,0,0,0,48.8651,111.4813,108.6611,92.9348,88.6534,0,0,0,0
370,103.8748,60.0108,96.6702,118.0767,71.918,0,0,0,0,49.8314,111.7677,110.173,91.0775,86.7009,0,0,0,0
371,102.6589,59.4624,95.2606,116.7295,74.9226,0,0,0,0,45.0743,111.2018,112.1177,92.0107,87.6295,0,0,0,0
372,103.8536,60.7293,95.8486,115.1417,72.958,0,0,0,0,47.1438,110.3114,112.9762,90.9246,86.1753,0,0,0,0
373,102.8873,59.6091,96.0024,115.7023,74.5535,0,0,0,0,45.7936,112.1583,114.0276,89.1678,86.6072,0,0,0,0
374,101.6262,59.587,95.0037,115.4321,73.9096,0,0,0,0,46.4626,110.3751,112.746,88.9293,86.0457,0,0,0,0
375,102.4872,60.8957,96.3449,116.4997,73.8301,0,0,0,0,47.9577,111.6785,114.178,87.7637,87.4798,0,0,0,0
376,100.6103,59.0796,96.4962,116.4574,74.5095,0,0,0,0,46.7136,110.9351,113.7434,86.6965,88.0645,0,0,0,0
377,99.2253,58.4447,97.9058,118.1109,72.5466,0,0,0,0,50.6466,110.2624,111.9809,84.8913,87.4521,0,0,0,0
378,97.9613,60.0484,98.2141,117.023,72.3109,0,0,0,0,48.921,110.8459,112.8764,84.14,87.7745,0,0,0,0
379,99.9591,58.2412,97.3331,116.4867,73.0676,0,0,0,0,47.5958,110.391,113.6593,85.0652,87.3763,0,0,0,0
380,100.6842,60.1805,96.4999,118.2996,71.7868,0,0,0,0,48.7126,110.1871,112.6182,86.199,88.7341,0,0,0,0
381,100.5132,59.8657,97.0655,119.1604,71.6861,0,0,0,0,50.0707,108.3131,112.6305,87.7198,88.5569,0,0,0,0
382,102.4299,60.7566,97.8717,118.6403,68.5599,0,0,0,0,54.2862,106.6957,111.2088,86.0962,88.9714,0,0,0,0
383,101.4188,61.7301,97.2183,119.6817,69.6603,0,0,0,0,54.5112,107.6942,110.4992,87.3187,88.6859,0,0,0,0
384,101.4601,60.3031,98.9191,119.5225,68.405,0,0,0,0,54.8219,108.8764,108.7369,85.9418,89.2328,0,0,0,0
385,101.656,61.8002,97.7451,118.0496,68.8631,0,0,0,0,55.2371,108.0099,109.5024,84.7142,89.6505,0,0,0,0
386,102.1911,61.8819,96.9747,117.4125,68.9277,0,0,0,0,53.429,108.6878,110.274,84.2937,89.7033,0,0,0,0
387,102.1359,59.9839,96.2421,116.8363,69.6684,0,0,0,0,54.4201,107.7805,109.4128,83.7197,88.5334,0,0,0,0
388,103.5352,61.4531,96.4662,118.2,68.9625,0,0,0,0,55.3042,107.716,109.9609,84.8878,89.7481,0,0,0,0
389,103.2576,62.205,95.6724,116.2046,69.4877,0,0,0,0,52.8131,109.4548,108.4219,83.9058,91.2317,0,0,0,0
390,102.9128,63.2608,94.771,114.8353,67.9333,0,0,0,0,53.5044,108.4558,106.832,83.129,90.792,0,0,0,0
391,103.7396,62.3248,96.6629,114.6993,66.3381,0,0,0,0,54.6575,107.9207,105.3191,82.7202,92.1471,0,0,0,0
392,105.5325,62.6506,97.4773,113.6786,65.4125,0,0,0,0,57.364,107.0115,105.2699,82.7695,91.3366,0,0,0,0
393,105.4268,60.6892,97.2592,112.2173,67.1879,0,0,0,0,57.4937,106.7065,104.8499,83.052,89.6783,0,0,0,0
394,104.4696,58.7381,97.9972,113.0163,67.7837,0,0,0,0,56.1501,107.2972,105.1474,84.6394,87.7708,0,0,0,0
395,104.215,60.606,98.9934,113.0912,66.2663,0,0,0,0,57.3964,108.9844,104.4165,83.9591,87.4155,0,0,0,0
396,102.2432,59.4897,97.7393,111.8764,67.4811,0,0,0,0,55.3002,109.8849,103.6603,82.7914,86.1929,0,0,0,0
397,102.7348,58.9303,98.6153,111.4974,68.6832,0,0,0,0,55.8211,111.8099,102.1841,82.5544,87.0915,0,0,0,0
398,102.452,57.4526,99.5693,112.9208,70.0148,0,0,0,0,55.9176,112.1986,103.4964,81.9431,87.8538,0,0,0,0
399,100.8371,56.7929,100.6235,112.0183,71.9272,0,0,0,0,54.5334,114.1695,103.778,80.0348,88.6832,0,0,0,0
400,99.5832,55.2551,98.7779,112.3798,73.2114,0,0,0,0,55.0824,112.6454,102.8295,79.9866,87.6636,0,0,0,0
401,98.4236,55.2204,96.9779,113.3697,74.0255,0,0,0,0,54.3487,112.2721,103.1624,81.4459,85.788,0,0,0,0
402,99.5936,54.276,97.218,114.5215,72.5551,0,0,0,0,54.4367,113.5215,103.892,81.3771,83.9369,0,0,0,0
403,101.1012,54.3251,96.1684,112.6531,73.288,0,0,0,0,55.507,111.9461,102.8156,80.9031,85.364,0,0,0,0
404,99.7442,54.4196,97.1136,114.0569,71.6822,0,0,0,0,56.3815,112.1451,101.4576,80.212,85.8204,0,0,0,0
405,101.4546,54.9268,99.1089,112.4333,67.1084,0,0,0,0,59.1085,110.2377,100.3838,79.069,85.2331,0,0,0,0
406,101.5176,56.6357,97.825,113.9614,68.0866,0,0,0,0,58.8026,111.8958,100.6693,80.9223,84.7363,0,0,0,0
407,101.5964,55.4026,98.7578,113.6538,68.7334,0,0,0,0,58.1791,111.8187,101.7194,81.1454,84.2814,0,0,0,0
408,102.6472,54.1891,97.7352,114.5716,69.2641,0,0,0,0,57.0208,111.7028,101.3725,81.2838,86.0272,0,0,0,0
409,104.5145,54.7906,98.8823,112.768,68.1777,0,0,0,0,58.8204,110.5301,100.9165,82.6946,85.1715,0,0,0,0
410,104.6297,54.3057,100.6786,112.1913,67.5219,0,0,0,0,58.358,109.636,101.7524,82.4831,86.0976,0,0,0,0
411,102.9676,55.6715,99.8209,110.2174,68.3549,0,0,0,0,58.553,108.9453,99.7614,81.1314,87.6412,0,0,0,0
